rank,group_or_event_key,score_ns,member_count,source_member_ids_json
18272,870eb8f81104a73183dcd360633ceb4c5060eebf6b0dca08f6b4fef4acc5e794,225280,1,"[""870eb8f81104a73183dcd360633ceb4c5060eebf6b0dca08f6b4fef4acc5e794""]"
18273,950ed4820080bc81bb94e8ac301ae3d517a84ec17871723d0bca9feaa3b109df,225280,1,"[""950ed4820080bc81bb94e8ac301ae3d517a84ec17871723d0bca9feaa3b109df""]"
18274,ae1779f28735344b61ce58a8fe099ecfdc8aada012b0ffc4d811d9ee12b346c8,225280,1,"[""ae1779f28735344b61ce58a8fe099ecfdc8aada012b0ffc4d811d9ee12b346c8""]"
18275,54229e637584207730b25d809bc468d3e63e7031a45150082141e397487b2631,225120,1,"[""54229e637584207730b25d809bc468d3e63e7031a45150082141e397487b2631""]"
18276,a44415fe17748795230751ba7b780b94fed0470fcc02405a9e1aa76a0c0b4c44,225120,1,"[""a44415fe17748795230751ba7b780b94fed0470fcc02405a9e1aa76a0c0b4c44""]"
18277,a6ad048dacad259da7b44dd37d230f516689ee4f7e039a09a9228f552682464c,225120,1,"[""a6ad048dacad259da7b44dd37d230f516689ee4f7e039a09a9228f552682464c""]"
18278,50d30ebf1c8a43b52555881d06e223681269498466f76ec2de3171eb34cf0190,224960,1,"[""50d30ebf1c8a43b52555881d06e223681269498466f76ec2de3171eb34cf0190""]"
18279,79ee68dfbe0515ced04bf5a7fed8cb7c368ba9c97f215ca1a41f8d52986d2d47,224960,1,"[""79ee68dfbe0515ced04bf5a7fed8cb7c368ba9c97f215ca1a41f8d52986d2d47""]"
18280,8f620131be826fef25bbd4a9c3815fd1491f365c2ff451f0fec3bd7b8e8a7354,224960,1,"[""8f620131be826fef25bbd4a9c3815fd1491f365c2ff451f0fec3bd7b8e8a7354""]"
18281,289ebccb7ed39cea6d40e7f33873852b872435a3e481d7322c27210ce035cedb,224800,1,"[""289ebccb7ed39cea6d40e7f33873852b872435a3e481d7322c27210ce035cedb""]"
18282,afb0667beb5a482751c1af1cefc42442f3979b204c6cdd3686e3bd3abd1f4e13,224800,1,"[""afb0667beb5a482751c1af1cefc42442f3979b204c6cdd3686e3bd3abd1f4e13""]"
18283,685150956012e94514c7ec7f5000799b90b115468ab8700c567960ede6ce34eb,224799,1,"[""685150956012e94514c7ec7f5000799b90b115468ab8700c567960ede6ce34eb""]"
18284,470f56dcffce6ceb955892923dfd0b3e3ccf8f2a26ff42e90dda14d4ce1e4d00,224640,1,"[""470f56dcffce6ceb955892923dfd0b3e3ccf8f2a26ff42e90dda14d4ce1e4d00""]"
18285,15582895248faac8aef02b4ead1bf4adf4f92e23310d97ca4b24b1ad7061a3e8,224639,1,"[""15582895248faac8aef02b4ead1bf4adf4f92e23310d97ca4b24b1ad7061a3e8""]"
18286,50ff38607dcdc0d68abf5a280500f77da0fd7ea6006367fb59cf57db7a0d7268,224480,1,"[""50ff38607dcdc0d68abf5a280500f77da0fd7ea6006367fb59cf57db7a0d7268""]"
18287,82d95bb3f201398e02dd700a3d3069ca17246add718d04f4c3f2fb34b7927c3b,224480,1,"[""82d95bb3f201398e02dd700a3d3069ca17246add718d04f4c3f2fb34b7927c3b""]"
18288,db82310999ac9c172413779cc2eaa93111033890316e1af65d6470191f75dc94,224480,1,"[""db82310999ac9c172413779cc2eaa93111033890316e1af65d6470191f75dc94""]"
18289,1a94c03fbc11f778be5eb5747a41c1297281a2b132e6766629250ccf136cc897,224320,1,"[""1a94c03fbc11f778be5eb5747a41c1297281a2b132e6766629250ccf136cc897""]"
18290,454fbdf793f0945283e6e2f5d2e3fa181ffe90ecf39605a92d0acfc306a868ea,224320,1,"[""454fbdf793f0945283e6e2f5d2e3fa181ffe90ecf39605a92d0acfc306a868ea""]"
18291,45c0b68faee650c0cb036b7e42dbee47a46d8481d7fee34394fcf13f360d3417,224320,1,"[""45c0b68faee650c0cb036b7e42dbee47a46d8481d7fee34394fcf13f360d3417""]"
18292,61f9a3d6d35363e3088ca9eec2ec35dc39446c67a012caf8b137e0dbaf0b8869,224320,1,"[""61f9a3d6d35363e3088ca9eec2ec35dc39446c67a012caf8b137e0dbaf0b8869""]"
18293,8cdc017924d3b3f7e17b00beff678a3eae7ccfcbc9dd709dee825ec1d6297f6c,224320,1,"[""8cdc017924d3b3f7e17b00beff678a3eae7ccfcbc9dd709dee825ec1d6297f6c""]"
18294,d7722f378f7fa28a0d70fc7237f8e959999565ba81fb4b097bd1cb69e91fa55d,224320,1,"[""d7722f378f7fa28a0d70fc7237f8e959999565ba81fb4b097bd1cb69e91fa55d""]"
18295,e04af398b7f726e0173dc82368c0b8fce235e86e817f37651dee68ff39e19f74,224320,1,"[""e04af398b7f726e0173dc82368c0b8fce235e86e817f37651dee68ff39e19f74""]"
18296,0d760c2ce378a2fff30f51cf438b720a5cbdd6f25f89d92b4e9ae2612cfdf906,224160,1,"[""0d760c2ce378a2fff30f51cf438b720a5cbdd6f25f89d92b4e9ae2612cfdf906""]"
18297,8a88ddc0d36d6815f8c83732d690b07f3fa048f51b64b734890c7d2b4074a074,224160,1,"[""8a88ddc0d36d6815f8c83732d690b07f3fa048f51b64b734890c7d2b4074a074""]"
18298,d2f5b1c8e5ac51d25432a0440eb4dad2b39140b7218d3b60817f726d49ebca9a,224160,1,"[""d2f5b1c8e5ac51d25432a0440eb4dad2b39140b7218d3b60817f726d49ebca9a""]"
18299,e8586f5f94d174bd63d87bedeae59772531a3ec02e6c0bc7005d59e19e0eff80,224160,1,"[""e8586f5f94d174bd63d87bedeae59772531a3ec02e6c0bc7005d59e19e0eff80""]"
18300,f5fe4f32be9c477110845dbbb7f69c003ae3a2efa2ffb6d284ff78930f554412,224160,1,"[""f5fe4f32be9c477110845dbbb7f69c003ae3a2efa2ffb6d284ff78930f554412""]"
18301,01e1f4a8473b4eb8518a5b1740f8c032689cf9de273c4a54596db8128eaafa54,224000,1,"[""01e1f4a8473b4eb8518a5b1740f8c032689cf9de273c4a54596db8128eaafa54""]"
18302,0446b6cf19f1684610036d6a24d9d6d9d38e9ee6920dca5c509acac8441dad72,224000,1,"[""0446b6cf19f1684610036d6a24d9d6d9d38e9ee6920dca5c509acac8441dad72""]"
18303,53011fe00a829f122b034a389c6a70efb44abd33620c58709e4c1ad101ddd62d,224000,1,"[""53011fe00a829f122b034a389c6a70efb44abd33620c58709e4c1ad101ddd62d""]"
18304,838eda19bdd573ac86fe2ff3081838fb719eb0723f82e603ec596b4ae3c5e52f,224000,1,"[""838eda19bdd573ac86fe2ff3081838fb719eb0723f82e603ec596b4ae3c5e52f""]"
18305,885001cd82f462295d0bbb440755a5aed20394df9077e59fbd2927b7887d20b2,224000,1,"[""885001cd82f462295d0bbb440755a5aed20394df9077e59fbd2927b7887d20b2""]"
18306,a1a396ce62dff1378998f6dc012ad69d21f5d0df7cbe90705822045ff14a53db,224000,1,"[""a1a396ce62dff1378998f6dc012ad69d21f5d0df7cbe90705822045ff14a53db""]"
18307,dda220df69911d744b39feca609b73e1c0bf6d81086eb56cf8858d90719d6852,224000,1,"[""dda220df69911d744b39feca609b73e1c0bf6d81086eb56cf8858d90719d6852""]"
18308,0ef64ca301de35bf245c677d781839ba6f53985abe0b9fabbf144f1772a09f1e,223999,1,"[""0ef64ca301de35bf245c677d781839ba6f53985abe0b9fabbf144f1772a09f1e""]"
18309,0f345d53ee9228f13daa0e80d1fc42bcd5ac898eeb8b71711b8509a5cd930693,223840,1,"[""0f345d53ee9228f13daa0e80d1fc42bcd5ac898eeb8b71711b8509a5cd930693""]"
18310,cb840b9b87c86e2fcc46b38dfc6dae614442f39bdd51628693a03dc4f2127e97,223840,1,"[""cb840b9b87c86e2fcc46b38dfc6dae614442f39bdd51628693a03dc4f2127e97""]"
18311,eaba9ac5dabd683120c95617db3b4349b3a7d4f4dc7809dc1b98e2b575eccf6d,223840,1,"[""eaba9ac5dabd683120c95617db3b4349b3a7d4f4dc7809dc1b98e2b575eccf6d""]"
18312,5192e9058385bd80490654a54bf89660475b0aa7c8213dfc7a68ee50ad4c73f0,223680,1,"[""5192e9058385bd80490654a54bf89660475b0aa7c8213dfc7a68ee50ad4c73f0""]"
18313,6448770cf30073699878ac9736bcba6a61de79d1ce20e5613fc165c12f0f87da,223679,1,"[""6448770cf30073699878ac9736bcba6a61de79d1ce20e5613fc165c12f0f87da""]"
18314,5bb6c1ab8930cf6b74889350310bb88a0404a9a58ef532e7cd7faefd8df1b45d,223520,1,"[""5bb6c1ab8930cf6b74889350310bb88a0404a9a58ef532e7cd7faefd8df1b45d""]"
18315,652cae88fc20e1dc1dd219c398a1183bef33949e16fd46c5952a263f53bd20c6,223520,1,"[""652cae88fc20e1dc1dd219c398a1183bef33949e16fd46c5952a263f53bd20c6""]"
18316,97ae7ebe240a21215e22e8bbf4fe09e08758745e6ba55af1ab1b33337bc3d700,223520,1,"[""97ae7ebe240a21215e22e8bbf4fe09e08758745e6ba55af1ab1b33337bc3d700""]"
18317,269b8a2dd09e06247892fb4d70550f2a3a414503f7eab90a2d07048ba221e41f,223200,1,"[""269b8a2dd09e06247892fb4d70550f2a3a414503f7eab90a2d07048ba221e41f""]"
18318,3f3bbb6e3aa282a555b131af975db1405c1b28d1904b863fa34e4adedb244320,223200,1,"[""3f3bbb6e3aa282a555b131af975db1405c1b28d1904b863fa34e4adedb244320""]"
18319,5f637cd4103359cfd87a89069a6b42a507be0aae034356fcb25893369f0de4a2,223200,1,"[""5f637cd4103359cfd87a89069a6b42a507be0aae034356fcb25893369f0de4a2""]"
18320,7f61ca19df29710c3ba9d391d354cacb8271d5ed73bbe2162434846a89872106,223200,1,"[""7f61ca19df29710c3ba9d391d354cacb8271d5ed73bbe2162434846a89872106""]"
18321,af61d66a986d3cf19aaa7febf7748ab35b63b9e93b1f3990bc5cd0f993df4875,223200,1,"[""af61d66a986d3cf19aaa7febf7748ab35b63b9e93b1f3990bc5cd0f993df4875""]"
18322,c3d7d781579836aae3a143fe62ede95a1bda4671fdcd4ceb3561623f6b5b217c,223200,1,"[""c3d7d781579836aae3a143fe62ede95a1bda4671fdcd4ceb3561623f6b5b217c""]"
18323,73612dcd24642539ee04ec9dd34c8f131ac59e3aa3e836e14525f0cd8500464e,223040,1,"[""73612dcd24642539ee04ec9dd34c8f131ac59e3aa3e836e14525f0cd8500464e""]"
18324,c1508c4292b952a155d25dce452372e0a88b64cbe4357a7926d8d296641be002,223040,1,"[""c1508c4292b952a155d25dce452372e0a88b64cbe4357a7926d8d296641be002""]"
18325,c51cbfd864b4407cc6ca59d5288bf843e34aecfc5366d6c7c030a9d846e92970,223040,1,"[""c51cbfd864b4407cc6ca59d5288bf843e34aecfc5366d6c7c030a9d846e92970""]"
18326,c9e3fae194cc7d6f1c486c49063ad3845d21ca7059614f7c052d748c61560fc7,223040,1,"[""c9e3fae194cc7d6f1c486c49063ad3845d21ca7059614f7c052d748c61560fc7""]"
18327,d48a9256bfbbfd5fda5637f2f3a1c94466dd0841023344e2bcbcff5fc0f8a1a3,222880,1,"[""d48a9256bfbbfd5fda5637f2f3a1c94466dd0841023344e2bcbcff5fc0f8a1a3""]"
18328,1d0dc303282388eccd8df35d29dbfbb3188a40daf7d580930c291a4bcab2ae3f,222720,1,"[""1d0dc303282388eccd8df35d29dbfbb3188a40daf7d580930c291a4bcab2ae3f""]"
18329,28c0e67c4ba9c41ad3fb868fd10430d320bc2c1eadb0fa1f87d2b68e1bae4650,222720,1,"[""28c0e67c4ba9c41ad3fb868fd10430d320bc2c1eadb0fa1f87d2b68e1bae4650""]"
18330,7e3f2659ac17570abbc3f57f5e5b3dc8ce33e1b66fb698b360c3e871ad37f02c,222720,1,"[""7e3f2659ac17570abbc3f57f5e5b3dc8ce33e1b66fb698b360c3e871ad37f02c""]"
18331,0a099cca7c6df6c2449fa78485f0ede38943679cc7fdb1ca1f513b63fa1ec0a2,222560,1,"[""0a099cca7c6df6c2449fa78485f0ede38943679cc7fdb1ca1f513b63fa1ec0a2""]"
18332,3408ec012adf3cf1c9b298c2bf61f74cecff92d6206fd72cc420039184eddea6,222560,1,"[""3408ec012adf3cf1c9b298c2bf61f74cecff92d6206fd72cc420039184eddea6""]"
18333,74bf10a782480962b199031936399d5bb9ed11378453d85b1dcda8fc49b9ad7a,222560,1,"[""74bf10a782480962b199031936399d5bb9ed11378453d85b1dcda8fc49b9ad7a""]"
18334,abae3761971a365277a0637130df62bbb7c882ef060de1ebcc5d41bf8278d153,222560,1,"[""abae3761971a365277a0637130df62bbb7c882ef060de1ebcc5d41bf8278d153""]"
18335,b57646bed004ce7bb3072269e396b3731e89de6651445cba6794c75758f1f8be,222560,1,"[""b57646bed004ce7bb3072269e396b3731e89de6651445cba6794c75758f1f8be""]"
18336,1630fa26bb6d7b116354b69471c0fa64598ddd48b95a6214f124ceda35b7dd7f,222400,1,"[""1630fa26bb6d7b116354b69471c0fa64598ddd48b95a6214f124ceda35b7dd7f""]"
18337,53490bfd0a2d3569ce237d073a29b6740f5924fcfd8cccdd385f859903490ca1,222400,1,"[""53490bfd0a2d3569ce237d073a29b6740f5924fcfd8cccdd385f859903490ca1""]"
18338,958ccb4fa216460daa7af983c399773f9698b53b517c649aea6011bd0390b0ab,222400,1,"[""958ccb4fa216460daa7af983c399773f9698b53b517c649aea6011bd0390b0ab""]"
18339,c64ff12f9ea38ff4c9d617ec5ebd84b7690ec8b9b5b864cd35305d8b02a5ec3c,222400,1,"[""c64ff12f9ea38ff4c9d617ec5ebd84b7690ec8b9b5b864cd35305d8b02a5ec3c""]"
18340,714abf88e828b7e93f1c27d6f34a9091289981a1e734030807d85a4833cbe417,222240,1,"[""714abf88e828b7e93f1c27d6f34a9091289981a1e734030807d85a4833cbe417""]"
18341,a155fc50d51d1c128cf43f0788091da0829a8e5d29baf01610ed89b00f084208,222240,1,"[""a155fc50d51d1c128cf43f0788091da0829a8e5d29baf01610ed89b00f084208""]"
18342,77c3325d632d7c6fbf40ffce34cf635f8984aa0856a98bfe31ee690e754a03e6,222080,1,"[""77c3325d632d7c6fbf40ffce34cf635f8984aa0856a98bfe31ee690e754a03e6""]"
18343,ad4403a231806dba49098eaa10c3723e77689ec0c2dfd0200d09390bc077cb44,222080,1,"[""ad4403a231806dba49098eaa10c3723e77689ec0c2dfd0200d09390bc077cb44""]"
18344,bc50ffbc14cca0fe3b239b819c5f9321ebe23e6895407f58d0e142097ea5ca88,222080,1,"[""bc50ffbc14cca0fe3b239b819c5f9321ebe23e6895407f58d0e142097ea5ca88""]"
18345,c976de2671f73695debb574e42629cce8bc76ea84d6b0a9cc8e01ae8a67ecd34,222080,1,"[""c976de2671f73695debb574e42629cce8bc76ea84d6b0a9cc8e01ae8a67ecd34""]"
18346,fad830421555ee73fb467c1659e349bc1ca3ffceab34e408a3959bf250de3f96,222080,1,"[""fad830421555ee73fb467c1659e349bc1ca3ffceab34e408a3959bf250de3f96""]"
18347,e1c6ab502e179d20d183495e94e8e04af030caf95e950443d354add993b97086,221920,1,"[""e1c6ab502e179d20d183495e94e8e04af030caf95e950443d354add993b97086""]"
18348,728d19f8596140ac12cab4697fc2925ed48bf9e24252bdb08330da1cf4c5b348,221760,1,"[""728d19f8596140ac12cab4697fc2925ed48bf9e24252bdb08330da1cf4c5b348""]"
18349,a7e0200459f41c7188538dc98f679a6d8d9f5a7dae8783d6c16bc577c0dd33fb,221760,1,"[""a7e0200459f41c7188538dc98f679a6d8d9f5a7dae8783d6c16bc577c0dd33fb""]"
18350,c1799f3f60a13ad37c4f230a9bc15c5167fa3846696bdc48943c00e81350dbd2,221760,1,"[""c1799f3f60a13ad37c4f230a9bc15c5167fa3846696bdc48943c00e81350dbd2""]"
18351,de3ea84f58cf9add0b46f8dd3657f8702e88a5d56d712d7d8527b888b6aca6e9,221760,1,"[""de3ea84f58cf9add0b46f8dd3657f8702e88a5d56d712d7d8527b888b6aca6e9""]"
18352,e6eccf18cf861c82c70dd37d815819d001a29ca42d0da1a4902aeb62e3b4d516,221760,1,"[""e6eccf18cf861c82c70dd37d815819d001a29ca42d0da1a4902aeb62e3b4d516""]"
18353,204e2c66bd239c133e21f37eaa02998b87cb1c8e68a2c8457a6057794903ad0c,221600,1,"[""204e2c66bd239c133e21f37eaa02998b87cb1c8e68a2c8457a6057794903ad0c""]"
18354,261abdb6e2a931bbe962673c79580e6326612f20974cf13966a50bd0b9e8fec2,221600,1,"[""261abdb6e2a931bbe962673c79580e6326612f20974cf13966a50bd0b9e8fec2""]"
18355,2670cfdc3cba3924dc9fd2875044901831d322825bdf93ff3ffb710265f9fe5e,221600,1,"[""2670cfdc3cba3924dc9fd2875044901831d322825bdf93ff3ffb710265f9fe5e""]"
18356,3d02944bc519eb14903af3d3c6f376c1c10297897d27b2ca8c02ef5f3885da1d,221600,1,"[""3d02944bc519eb14903af3d3c6f376c1c10297897d27b2ca8c02ef5f3885da1d""]"
18357,806b6f0741cf19a7888a3232429b5ec2d84761967862aed5e8471349bdacf1b5,221600,1,"[""806b6f0741cf19a7888a3232429b5ec2d84761967862aed5e8471349bdacf1b5""]"
18358,bd164b17da8b0b4fe51a94f071f8cf45b545374ba9df33ecbc7c456b394fb0b4,221600,1,"[""bd164b17da8b0b4fe51a94f071f8cf45b545374ba9df33ecbc7c456b394fb0b4""]"
18359,d1577ed9595b830bbbd2c9ff6c50036bd76a1113d912d501f9b4e4efd19be837,221600,1,"[""d1577ed9595b830bbbd2c9ff6c50036bd76a1113d912d501f9b4e4efd19be837""]"
18360,01e4009afd45f8c098edb4ca17660097014b1c29fc3a1b52b883a88b9013a785,221440,1,"[""01e4009afd45f8c098edb4ca17660097014b1c29fc3a1b52b883a88b9013a785""]"
18361,35a721c746cb282ea049761f95c64fd79d5daf8a3ca9ff9648c96553a08a2828,221440,1,"[""35a721c746cb282ea049761f95c64fd79d5daf8a3ca9ff9648c96553a08a2828""]"
18362,4d9cd3cd67627189c429f871ee08287f054673c824b9fddf6f2212472e9a4f5d,221440,1,"[""4d9cd3cd67627189c429f871ee08287f054673c824b9fddf6f2212472e9a4f5d""]"
18363,8bace188a7f6532eb5d68d1b15861d222f532c7ff947e9b24abbb2e06a53b4c0,221440,1,"[""8bace188a7f6532eb5d68d1b15861d222f532c7ff947e9b24abbb2e06a53b4c0""]"
18364,b2ca6b03bc263e3229924119008a66d207b6c1033303831c8292b3173d808c0d,221440,1,"[""b2ca6b03bc263e3229924119008a66d207b6c1033303831c8292b3173d808c0d""]"
18365,b65f7e467581ed558e369f5011c8d2739c820f425ccfd2bf1aa6f61447138f0d,221440,1,"[""b65f7e467581ed558e369f5011c8d2739c820f425ccfd2bf1aa6f61447138f0d""]"
18366,e03fb6b9b89498883b264ef817074a18ee45e820b576d6ecd849351966f2201f,221440,1,"[""e03fb6b9b89498883b264ef817074a18ee45e820b576d6ecd849351966f2201f""]"
18367,5d5b43710c05d5f5a1081aef3324159a2b95e046c5757c3877822934a4f5e919,221280,1,"[""5d5b43710c05d5f5a1081aef3324159a2b95e046c5757c3877822934a4f5e919""]"
18368,8cded867f187715576029deebeb667c5ed321cd077e9befebec2b8bad0e514e4,221280,1,"[""8cded867f187715576029deebeb667c5ed321cd077e9befebec2b8bad0e514e4""]"
18369,e9979a51197b1d204acddeae84a79875791ea67668275745e5ac592831867f89,221280,1,"[""e9979a51197b1d204acddeae84a79875791ea67668275745e5ac592831867f89""]"
18370,eb3f951439495694636de19c6939d5ab8ccbe255c5d86d20470e24ba83d57bf8,221280,1,"[""eb3f951439495694636de19c6939d5ab8ccbe255c5d86d20470e24ba83d57bf8""]"
18371,9283cf75da8a49830456ff125a63f12b9a635e3aa098ad28241c4708cec2f4ae,221120,1,"[""9283cf75da8a49830456ff125a63f12b9a635e3aa098ad28241c4708cec2f4ae""]"
18372,d5407cf55aa0e109cb066d46f44f2dc3afe22ffebf5239c6af481db8dcad3f7b,221120,1,"[""d5407cf55aa0e109cb066d46f44f2dc3afe22ffebf5239c6af481db8dcad3f7b""]"
18373,f940f64f624c413bf68f3b001011416269089e30ddcd71892c3b7256c31094f3,221120,1,"[""f940f64f624c413bf68f3b001011416269089e30ddcd71892c3b7256c31094f3""]"
18374,061da29fa3b4555abec882d210bff897363557a1b2852aeace5797cc585d97c1,220960,1,"[""061da29fa3b4555abec882d210bff897363557a1b2852aeace5797cc585d97c1""]"
18375,34eb282f7f8b8114c1e3ee2e441c4e04ce7f2d03415051fc1e212f6e8708d242,220960,1,"[""34eb282f7f8b8114c1e3ee2e441c4e04ce7f2d03415051fc1e212f6e8708d242""]"
18376,8ccf69209c11ebf3f51b92041d0c9ee22bf6a5202277a5dadb74c7d12e66cd9e,220960,1,"[""8ccf69209c11ebf3f51b92041d0c9ee22bf6a5202277a5dadb74c7d12e66cd9e""]"
18377,a4bca54779b2d84b2d7c4f05b42a28a68dcede852e3079f79663c2dd56590956,220960,1,"[""a4bca54779b2d84b2d7c4f05b42a28a68dcede852e3079f79663c2dd56590956""]"
18378,a71aa9a99ca134c48fb9bf7f3b65372f10b93eaa6fc148698fa30d81241faef5,220960,1,"[""a71aa9a99ca134c48fb9bf7f3b65372f10b93eaa6fc148698fa30d81241faef5""]"
18379,102fc495eec2b3328d7de982d7610b18ee09396ff3cd028143b31b4fd459f888,220800,1,"[""102fc495eec2b3328d7de982d7610b18ee09396ff3cd028143b31b4fd459f888""]"
18380,2d42a0efb3a89eaa120647d57d8a4d103bfcd7b7873c63953bbda9e66ac55e29,220800,1,"[""2d42a0efb3a89eaa120647d57d8a4d103bfcd7b7873c63953bbda9e66ac55e29""]"
18381,465f8a3cb1fcfe61e1f55fea9d5157c45efed15dd6db1039c0268610fb7a9be0,220800,1,"[""465f8a3cb1fcfe61e1f55fea9d5157c45efed15dd6db1039c0268610fb7a9be0""]"
18382,997875954772fe3f1940540e8656b5231fdf6d7c555f503c98e1dc9904f3fbcb,220800,1,"[""997875954772fe3f1940540e8656b5231fdf6d7c555f503c98e1dc9904f3fbcb""]"
18383,c46295adf14b6b56ef57560e2ae9d544246fad77247cd95b134eb606ed12d759,220800,1,"[""c46295adf14b6b56ef57560e2ae9d544246fad77247cd95b134eb606ed12d759""]"
18384,36758374a51a7cbbd5612d794ab632b71872d2ec87da0ffec8f11c380d98e25a,220799,1,"[""36758374a51a7cbbd5612d794ab632b71872d2ec87da0ffec8f11c380d98e25a""]"
18385,02329b4302d6d3c85ce0edfdbfee8f146014780d946064ac838350ef977b62ed,220640,1,"[""02329b4302d6d3c85ce0edfdbfee8f146014780d946064ac838350ef977b62ed""]"
18386,2ea739d3572e44ec1af18433bffb40ef6942ae146669b26910f910de56bbac6b,220640,1,"[""2ea739d3572e44ec1af18433bffb40ef6942ae146669b26910f910de56bbac6b""]"
18387,5aa9feb1e42ba4a2d04318872095175709b94a0af4ab69a367c114ec1ab5ee8b,220640,1,"[""5aa9feb1e42ba4a2d04318872095175709b94a0af4ab69a367c114ec1ab5ee8b""]"
18388,d1da277fd4a15359d8a37caa0c03a374b985fcef3240f067515741304dde2bb2,220640,1,"[""d1da277fd4a15359d8a37caa0c03a374b985fcef3240f067515741304dde2bb2""]"
18389,ec689bb3d8516cfcb3859fefc5362142fdc6be7411c04c262fe77af7404ea1bf,220640,1,"[""ec689bb3d8516cfcb3859fefc5362142fdc6be7411c04c262fe77af7404ea1bf""]"
18390,1d9222868c46a8a5efbf42bccea157c18a2439211d2e9bf8d0a255420f09be69,220480,1,"[""1d9222868c46a8a5efbf42bccea157c18a2439211d2e9bf8d0a255420f09be69""]"
18391,39eb4dbfaf978f7adf189324a62a1b97731643f5923b3b3d85ca4810052a5f85,220480,1,"[""39eb4dbfaf978f7adf189324a62a1b97731643f5923b3b3d85ca4810052a5f85""]"
18392,716c90a9009330899c7a3c948cef86dc30ad4da9f04a63901fbfafdeb336e6fc,220320,1,"[""716c90a9009330899c7a3c948cef86dc30ad4da9f04a63901fbfafdeb336e6fc""]"
18393,6e58830b424c1ea228237f3b0b0d4c59cacd30d6b5da6eb9b95defdf52587fe7,220160,1,"[""6e58830b424c1ea228237f3b0b0d4c59cacd30d6b5da6eb9b95defdf52587fe7""]"
18394,bd2fe941942c4e5d63b42d89a164f04bc55d2505f055d97954ea09a26233973c,220160,1,"[""bd2fe941942c4e5d63b42d89a164f04bc55d2505f055d97954ea09a26233973c""]"
18395,f76c2b8b0624e585a53ad70a3e7101011f4b8fcad16d2361398519f3152e179a,220160,1,"[""f76c2b8b0624e585a53ad70a3e7101011f4b8fcad16d2361398519f3152e179a""]"
18396,3a3e0643e10076abab30695d0a7075c81c2179d68b410849315abf208bb447fe,220159,1,"[""3a3e0643e10076abab30695d0a7075c81c2179d68b410849315abf208bb447fe""]"
18397,0c30e544c53ccf5893bc2913c1a099ca0c778287f8111241f3ba6f4ae709294a,220000,1,"[""0c30e544c53ccf5893bc2913c1a099ca0c778287f8111241f3ba6f4ae709294a""]"
18398,0f7db3a87d391005ebb03cc1f2d353225c4da534df68841bb2a4036bf4728691,220000,1,"[""0f7db3a87d391005ebb03cc1f2d353225c4da534df68841bb2a4036bf4728691""]"
18399,1bd1e60073e04dd8295f90e20f974fc19d8d704aa1131af01b712d850104fc18,220000,1,"[""1bd1e60073e04dd8295f90e20f974fc19d8d704aa1131af01b712d850104fc18""]"
18400,241886af6451931894b9f6717c9569cc16f1dc48c1d756cb2f13df545d1b6726,220000,1,"[""241886af6451931894b9f6717c9569cc16f1dc48c1d756cb2f13df545d1b6726""]"
18401,460cb8fcf4b2a0fea5e63b83df3a8bb826d4610aeeef0250087201d5e4ce24be,220000,1,"[""460cb8fcf4b2a0fea5e63b83df3a8bb826d4610aeeef0250087201d5e4ce24be""]"
18402,7f974a20850950742ff9fb3b89d09ddc8cc5c63f29f15217a2f39abbaa3ed44d,220000,1,"[""7f974a20850950742ff9fb3b89d09ddc8cc5c63f29f15217a2f39abbaa3ed44d""]"
18403,afe7c669d7d71b0379fbb551a2499ec7847a4dbc3f6d297079f2ab93b76d2bf2,220000,1,"[""afe7c669d7d71b0379fbb551a2499ec7847a4dbc3f6d297079f2ab93b76d2bf2""]"
18404,731f20e778de6ce9c660a24056e6c9ec3a5efc89668c8da1ecb82817e867a203,219840,1,"[""731f20e778de6ce9c660a24056e6c9ec3a5efc89668c8da1ecb82817e867a203""]"
18405,7a5dcaa9f4d7fa6ddb637e6bd6336a2230e043b530618216f674e83c53386999,219840,1,"[""7a5dcaa9f4d7fa6ddb637e6bd6336a2230e043b530618216f674e83c53386999""]"
18406,d8f76a30f286f66cc3bdbf2e855a740760f973d665559e8da5d4538d01e6b139,219840,1,"[""d8f76a30f286f66cc3bdbf2e855a740760f973d665559e8da5d4538d01e6b139""]"
18407,0144e8244f69976b02c262a46b9a59bc1f67395355099db7d6a2b969a000ceb1,219680,1,"[""0144e8244f69976b02c262a46b9a59bc1f67395355099db7d6a2b969a000ceb1""]"
18408,4e4820613b93d66cb0b63ac327ff018afe7b98252596006f2e7431cf49ef42e8,219680,1,"[""4e4820613b93d66cb0b63ac327ff018afe7b98252596006f2e7431cf49ef42e8""]"
18409,63e078f45898536c05c609170d278c84c19f26fab4e5ab566674f13dd2229bdf,219680,1,"[""63e078f45898536c05c609170d278c84c19f26fab4e5ab566674f13dd2229bdf""]"
18410,c03949a3cfaa88ab44946a184dccf22e84aa195253ab3dfe7542797357bfdd91,219680,1,"[""c03949a3cfaa88ab44946a184dccf22e84aa195253ab3dfe7542797357bfdd91""]"
18411,0d957200301989537b2cd9d7dfbfb2f26d1c7f31f0351ed15c26bdfd70c56a36,219520,1,"[""0d957200301989537b2cd9d7dfbfb2f26d1c7f31f0351ed15c26bdfd70c56a36""]"
