kernel_instance_id,owner_process_range_id,request_id,measured_request_ordinal,rank,physical_device_id,phase,forward_id,layer_idx,process_id,fragment_id,q_len,kv_len,native_kernel_name,begin_ns,end_ns,duration_ns,runtime_call_id,hip_runtime_index,queue_id,stream_id,gridDimX,gridDimY,gridDimZ,blockDimX,blockDimY,blockDimZ,sharedMemBytes,launch_metadata_present,category,gqa_block_m_from_source_and_grid,packed_path,tensor_tokens_from_norm_grid
bc363a21e43e8fa54bad2271e9028b94364e01915d4446b4f5b04916f9a84cba,664d48c8fc0e6ad728d4c31d5fed6d60de1483c38c496aaef1634479ddd5624c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,gdn_recurrent_core,none,192,0,recompute_w_u_fwd_kernel,1788409389159404980,1788409389159481620,76640,3421121edc747af167f1cc891ec12bac079e906f21eb8d3cda7386a219c5146c,12317591,0,0,10,48,1,128,1,1,24576,True,GDN chunk/state,,,
3e67e6eae526f78d3807247e91e0f042be07c96f650926f6415ef2d6b1f419cc,664d48c8fc0e6ad728d4c31d5fed6d60de1483c38c496aaef1634479ddd5624c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,gdn_recurrent_core,none,192,0,chunk_gated_delta_rule_fwd_kernel_h_blockdim64,1788409389160179540,1788409389160352500,172960,6d8143d8c2cccc7800235af975cdc18346db6f76b05391fcf16fea53b987e45f,12317627,0,0,4,192,1,256,1,1,36864,True,GDN chunk/state,,,
40fd74d511fa7ab927803795f4cd64801277a0154b642bf6edc8bc5ba9942f93,664d48c8fc0e6ad728d4c31d5fed6d60de1483c38c496aaef1634479ddd5624c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,gdn_recurrent_core,none,192,0,chunk_fwd_kernel_o,1788409389160576499,1788409389160734099,157600,8c242a6f716c12423fce1a7f76a62510b5e07331da44e38bb41d2406a94857a8,12317646,0,0,4,10,48,256,1,1,61440,True,GDN chunk/state,,,
f38e25d4b5718aebebaabf45649575072d88679cdbfc207a072f21374b0ccfe9,664d48c8fc0e6ad728d4c31d5fed6d60de1483c38c496aaef1634479ddd5624c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,gdn_recurrent_core,none,192,0,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})",1788409389160949939,1788409389160955699,5760,6664ed1f5baed13bd28b35dcd04348ee9812393eb4e1a03ea685f06807eb9d07,12317669,0,0,,,,,,,0,True,Other,,,
1465f14ec6424ba6705905528d4fc9451d6e4864b990813b020f7dbba24592fb,664d48c8fc0e6ad728d4c31d5fed6d60de1483c38c496aaef1634479ddd5624c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,gdn_recurrent_core,none,192,0,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",1788409389161104659,1788409389161148659,44000,2a0f314ad50f7116ee9552208f8dbd36608ccd70086eae99df4e33e53f8b6ff7,12317685,0,0,,,,,,,0,True,Other,,,
2682359d116d27626f53ed8cf21e4c24d98ef48e63c331e19ecbe732233367c8,664d48c8fc0e6ad728d4c31d5fed6d60de1483c38c496aaef1634479ddd5624c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,gdn_recurrent_core,none,192,0,_gdn_rmsnorm,1788409389161589139,1788409389161612339,23200,47e1df53dcc1622088cbf3dbac7ba6d98df93b12c9be517c9421dc0179759e81,12317709,0,0,1536,1,1,256,1,1,0,True,GDN fused norm,,,512
31566c4a50a84dfe40056adf7c2cfc1bbd2ce39705d54276f84e13cbb69cbb93,664d48c8fc0e6ad728d4c31d5fed6d60de1483c38c496aaef1634479ddd5624c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,gdn_recurrent_core,none,192,0,Cijk_Alik_Bljk_BBH_MT128x128x32_SE_AMAS3_BW_DTL1_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT8_8_TLM1_ULDSWM1_USFGRO0_USSB1_VAW1_VSn1_VW8_WG16_16_1_WGM8,1788409389161916339,1788409389162118099,201760,15344f254e844d5b9d196dbee4018f92ce61993298b325750fcb6b1e68063a36,12317727,0,0,,,,,,,0,True,MMAC GEMM,,,
6b889e4dbc0051d02f31dbe01acf7e9784cbee38491c3dc297894ba077c7af4e,664d48c8fc0e6ad728d4c31d5fed6d60de1483c38c496aaef1634479ddd5624c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,gdn_recurrent_core,none,192,0,triton_poi_fused_copy__0,1788409389162118099,1788409389162126099,8000,92e06b7bd619099e259a101330718be915fda0a95116dc77398c811d9fd5a3a5,12317740,0,0,1280,1,1,512,1,1,0,True,Other,,,
2606f3954d0761d5beb4ce37b1012a34ee68c3bcc2718675784f8b96cd25d482,102dd1b3ed656375c4c9a5602a3e19072f8447514003f651c21e1523c8b882dd,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,post_attention_rmsnorm,none,192,0,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409389170945459,1788409389170968499,23040,f995609a46863006fa37d0d1eb9469726bcf9776dfab8627266e7087896914ce,12317768,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
cebed104ec0c4bb0af2015b5822e7d5e7bdfbc24366278bd5547333163e52b3a,eaa7d5f1f0cbeaa0f4fed20f74491d258622bd930ce62c6c13bd60b9802d25b4,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,mlp,none,192,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409389177827538,1788409389178491538,664000,5e6cb53e57713a16e5960e3578ddc3b1465ee37cba637c8c0b3abbc586844d55,12317794,0,0,,,,,,,0,True,MMAC GEMM,,,
33207a75073bdae1e992b5ac117a8a45e745df7979787c8ae1ac1fc6943bf3fc,eaa7d5f1f0cbeaa0f4fed20f74491d258622bd930ce62c6c13bd60b9802d25b4,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,mlp,none,192,0,triton_poi_fused_mul_rocm_unquantized_gemm_silu_slice_0,1788409389178491538,1788409389178544338,52800,a2364bba2bae57c356ced8f785b2856fe0da7a18db5bc518429e98b7237a7312,12317810,0,0,2176,1,1,256,1,1,0,True,MLP activation,,,
47b299374f25432649a6c597846d236bfcb125553ac687d86ddd008ee76e3d09,eaa7d5f1f0cbeaa0f4fed20f74491d258622bd930ce62c6c13bd60b9802d25b4,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,34,mlp,none,192,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409389178544338,1788409389179102898,558560,47c76f4b2cec04a888b5cff48bae5b175876230647119776949ce1f1fc659380,12317828,0,0,,,,,,,0,True,MMAC GEMM,,,
8eb4bf1dcae4474ad087a8d6b776d21eb6aed88cf884d2db20e1f5c3a9146bab,2b428a35f1f373d4e0257a4e9078e00f553b9ede93979422f285babbe501578b,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,input_rmsnorm,none,192,0,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409389190825937,1788409389190847377,21440,77ac14baf4bbf6e8438f7ffcbf8965e16742138007b55fde2117ee559ae7cb87,12317859,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
08897cd09a15a85da733b246bf398007f4bbec97d5ce15396737b769b95d609a,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409389196046256,1788409389196364976,318720,16a1f3b8eeaf0310603f3e306d8e04bdef2d5e2d173371f9d9732bbd5849e505,12317884,0,0,,,,,,,0,True,MMAC GEMM,,,
fec3932a886be2da18f87764aa220f947f85a8f1ce5a6a8adf279ba74011dcb0,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,triton_poi_fused_0,1788409389196377936,1788409389196390736,12800,58130694e541e2115042f179e4b5cd3970acf627314ef07b34c7632f55be0e72,12317906,0,0,1536,1,1,512,1,1,0,True,Other,,,
aaf6dd599d7284007aab6f596d986383fd4a561976c9ab4673e25fbe4eb4992a,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,triton_red_fused_1,1788409389196501776,1788409389196514096,12320,677c96b29a00463f57578f4f089ee74b3362c7fe9f5d186fbd88271544e42e81,12317919,0,0,224,1,1,512,1,1,256,True,Other,,,
56839071afd6b2965b4c74c907dea2c6c0ce13f688cb001c3fe1e283260c4ac1,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,triton_poi_fused_clone_copy_index_select_slice_split_2,1788409389196766096,1788409389196788976,22880,41897125894d716db7b0b3d02a3d6611818ceaec555eabfa6050b6e92a4846aa,12317939,0,0,4,1,1,256,1,1,0,True,Other,,,
f75aece367a7f591f5525c2728fdedf09c7f53a052554d1f38e26c050cd30721,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,triton_poi_fused_3,1788409389197160976,1788409389197182576,21600,0326c5cca90d186d84b40fae65182ee31febf29f48d22c5fa721ce094679c163,12317966,0,0,3584,1,1,256,1,1,0,True,Other,,,
4b1f0fe6d8cf177d7cf94c60f1fb24de505ad4a072fbfc5d3599c1d08156fa82,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,"void vllm::reshape_and_cache_flash_kernel<__hip_bfloat16, __hip_bfloat16, (vllm::Fp8KVCacheDataType)0>(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*, __hip_bfloat16*, long const*, long, long, long, long, long, int, int, int, float const*, float const*, int)",1788409389197558576,1788409389197569296,10720,1948974b4d55c4a091f101c081e74864d81dd9ee473d6ce07610dedaf4d094fc,12317987,0,0,,,,,,,0,True,Other,,,
effffabfebb01fdd8bffeaa89c903d2a7941d69e0d51e88d26840f3e0cba7402,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,_gqa6,1788409389198182576,1788409389204087375,5904799,f2e925630d604407aca554a32b65c4698de53e1efeed47be42104e3570b0960b,12318015,0,0,20,12,4,128,1,1,16384,True,GQA6,32,,
2238d1ee8d25c135a374c65b15de8d5c6c18a50356ee337cb2f301009b3e9db1,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,triton_poi_fused_mul_rocm_unquantized_gemm_sigmoid_view_0,1788409389204087375,1788409389204105935,18560,7992ee42a29e48f741d8591a7695e439a4e34b6a5cf74648b86f0390ec1f6cf0,12318033,0,0,768,1,1,256,1,1,0,True,Other,,,
ea0f4f05b58dc6f3c4abf4902c0716178080441bcbb429b22979053b4d9f0558,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,Cijk_Alik_Bljk_BBH_MT128x128x32_SE_AMAS3_BW_DTL1_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT8_8_TLM1_ULDSWM1_USFGRO0_USSB1_VAW1_VSn1_VW8_WG16_16_1_WGM8,1788409389204105935,1788409389204304975,199040,0ce6787c5ade87230a96174a59bb577d306aecb2dd33e5cccfd67c9e74075dce,12318051,0,0,,,,,,,0,True,MMAC GEMM,,,
3b2b4562902c8a0e1b960ca0ef1040075f083f82b63ff31fbecd23a1d8995cd3,b95ce49f8231415393d605fdd378e525658e97a1b1aba0dee39c0954015f2eda,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,kv_cache_attention,none,192,0,triton_poi_fused_copy__1,1788409389204304975,1788409389204311535,6560,e6b629890bd890da43e9f5d561bce816e89ab21adfca745344578823710ebed2,12318064,0,0,640,1,1,256,1,1,0,True,Other,,,
6c56ca154e262aebe0b031a972ba165b074be09f95669778f77c8e6265761c2e,92ab87ef5bd71368189215d747e034082a90e9c360bb6594e964342b0e66415c,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,post_attention_rmsnorm,none,192,0,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409389207702095,1788409389207762575,60480,2f3e6b5499561c8cbbb06a4560689db56985f7c56aae6117c7a74b0d15b77644,12318092,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
c30462d11779fcdadb5b1c4463548fde939d3c981064fa9cbb059281c68a4779,b7e1e2e5aee4a572a625342fdafa8acc0e84568147e7017ad1c913a2d5808872,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,mlp,none,192,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409389214546254,1788409389215202414,656160,b9e3f135968fee97b3cb34a2653e41537959a680a953b35d1fbe078a1d1c6505,12318118,0,0,,,,,,,0,True,MMAC GEMM,,,
66989e914e548b2303955f38f85dc7b31f324f26755e6caf6329283f9c039804,b7e1e2e5aee4a572a625342fdafa8acc0e84568147e7017ad1c913a2d5808872,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,mlp,none,192,0,triton_poi_fused_mul_rocm_unquantized_gemm_silu_slice_0,1788409389215202414,1788409389215253774,51360,f696119b95bd694a6c337dab4d369d24fec8bda55a51cb46f172328c360eafc0,12318134,0,0,2176,1,1,256,1,1,0,True,MLP activation,,,
6ab7b08d8711e2dc63e42391fe65c348498a850a93c7b7c0e9e27d1db17b077f,b7e1e2e5aee4a572a625342fdafa8acc0e84568147e7017ad1c913a2d5808872,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,35,mlp,none,192,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409389215253774,1788409389215815054,561280,d614222469f5a829527af9519513cb58bcf054f9b9260bee3e0ddef049f0a2ba,12318152,0,0,,,,,,,0,True,MMAC GEMM,,,
1bf096a9f858afa8e8557a30d6e49545483e211c791c84435deace0c648b9be2,08b853f694538f74af05bf7445152913bda7763d3ee6eac4418d40034ebf891f,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,36,input_rmsnorm,none,192,0,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1788409389227011053,1788409389227032973,21920,9be65de0065ae7c0cff806be47bca24172d0d404a5c4eac9a764d0a370892049,12318183,0,0,512,1,1,512,1,1,32,True,RMSNorm,,,
b7de9896e537679d34992a825351fe08552a45a51b6b4a645c53b005efa7fdc2,dde158e459b6b97cf2649a6be79a9cad918d9ded87f277aee6766d86d2dfffb1,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,36,gdn_recurrent_core,none,192,0,Cijk_Alik_Bljk_BBH_MT256x256x16_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW8_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW8_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU0_SUM0_SUS256_SVW4_TT16_8_TLM0_ULDSWM0_USFGRO0_USSB0_VAW1_VSn1_VW8_WG16_32_1_WGM8,1788409389230740333,1788409389231066253,325920,d6f0293496da033e756453b552366a8bdbb7c24670e098057ca1b1713dd3701c,12318207,0,0,,,,,,,0,True,MMAC GEMM,,,
06beabfeed745621c63381813d67aacd045ee8ce77b76a1ef8a9894d1095fe14,dde158e459b6b97cf2649a6be79a9cad918d9ded87f277aee6766d86d2dfffb1,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,36,gdn_recurrent_core,none,192,0,Cijk_Alik_Bljk_BBH_MT32x32x128_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW4_GSU1_ISA936_IU1_KME_GRCMn1_K1_KLA_LDL1_LRVW4_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR0_PGR1_PLR1_RK1_SU2_SUM0_SUS256_SVW4_TT4_4_TLM0_ULDSWM0_USFGRO0_USSB0_VAW2_VSn1_VW4_WG8_8_1_WGM1,1788409389231066253,1788409389231085933,19680,75961d9696116e55e2675894b72d2034480df5a503337708e523ff64434d24ec,12318226,0,0,,,,,,,0,True,MMAC GEMM,,,
085ac7452f978b503cc4a278b7cf75db65f5c399189aa00d4ff6281fa3698bad,dde158e459b6b97cf2649a6be79a9cad918d9ded87f277aee6766d86d2dfffb1,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,36,gdn_recurrent_core,none,192,0,triton_poi_fused_0,1788409389231366413,1788409389231369133,2720,c89f40a4694f2a1f1547ef932e3226b52beca37fab310efc318b540d01ae3de1,12318246,0,0,96,1,1,256,1,1,0,True,Other,,,
102053041af45628861ca7bfe5acbc5196d920161b281edfbc38ed681b028f9e,dde158e459b6b97cf2649a6be79a9cad918d9ded87f277aee6766d86d2dfffb1,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,36,gdn_recurrent_core,none,192,0,_causal_conv1d_fwd_kernel,1788409389232358893,1788409389232412493,53600,04845dbfa60bd0ae442f7757f9908403ba447d2118408c1e32430ca748c507ae,12318284,0,0,66,40,1,256,1,1,0,True,GDN chunk/state,,,
9edbb209a83468f7322864df1b918883d9a86a3806fb127454030b751b2eaabf,dde158e459b6b97cf2649a6be79a9cad918d9ded87f277aee6766d86d2dfffb1,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,36,gdn_recurrent_core,none,192,0,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409389232727533,1788409389232740813,13280,533df269ecb1c4f4ec3d1c2aa7a2530440d782e383effea1a1fe4f027c1c9fcc,12318304,0,0,,,,,,,0,True,Other,,,
0bfa01671dbf0c53a8cf0758e77d3076b9f7f9f66a8d8449d4cc93941cfda10a,dde158e459b6b97cf2649a6be79a9cad918d9ded87f277aee6766d86d2dfffb1,batch8-dual-dcu-dp2-req-006-1075ae173cde2b41,6,0,0,prefill,batch8-dp2-fresh-003-R02-rank0-prefill-req006-occ001,36,gdn_recurrent_core,none,192,0,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})",1788409389233022573,1788409389233031693,9120,c4311d2bea32c58ec1b8b7b78cd69903c1c845efe4a82d391d9f708d73e3a885,12318328,0,0,,,,,,,0,True,Other,,,
